filename,width,height,class,xmin,ymin,xmax,ymax
schlachten_700 (6).jpg,700,700,schlachten,197,174,207,348
schlachten_700 (60)1.jpg,700,700,schlachten,191,94,205,447
schlachten_700 (61).jpg,700,700,schlachten,174,121,192,364
schlachten_700 (61)1.jpg,700,700,schlachten,166,130,174,357
schlachten_700 (62).jpg,700,700,schlachten,212,143,104,424
schlachten_700 (62)1.jpg,700,700,schlachten,199,130,146,432
schlachten_700 (63)1.jpg,700,700,schlachten,168,93,159,446
schlachten_700 (64).jpg,700,700,schlachten,166,95,229,471
schlachten_700 (64)1.jpg,700,700,schlachten,164,116,209,465
schlachten_700 (65).jpg,700,700,schlachten,192,166,105,439
schlachten_700 (65)1.jpg,700,700,schlachten,174,151,176,442
schlachten_700 (66)1.jpg,700,700,schlachten,209,122,193,443
schlachten_700 (67).jpg,700,700,schlachten,226,163,166,414
schlachten_700 (67)1.jpg,700,700,schlachten,238,116,154,409
schlachten_700 (68).jpg,700,700,schlachten,337,105,118,357
schlachten_700 (68)1.jpg,700,700,schlachten,332,94,136,364
schlachten_700 (69)1.jpg,700,700,schlachten,305,122,171,340
schlachten_700 (7).jpg,700,700,schlachten,287,87,101,344
schlachten_700 (70).jpg,700,700,schlachten,302,94,181,413
schlachten_700 (70)1.jpg,700,700,schlachten,310,106,172,400
schlachten_700 (71).jpg,700,700,schlachten,331,101,111,340
schlachten_700 (71)1.jpg,700,700,schlachten,297,57,177,406
schlachten_700 (72)1.jpg,700,700,schlachten,299,132,126,394
schlachten_700 (73).jpg,700,700,schlachten,193,100,143,402
schlachten_700 (73)1.jpg,700,700,schlachten,173,61,234,472
schlachten_700 (74).jpg,700,700,schlachten,240,158,109,354
schlachten_700 (74)1.jpg,700,700,schlachten,213,86,187,439
schlachten_700 (75)1.jpg,700,700,schlachten,198,129,179,407
schlachten_700 (76).jpg,700,700,schlachten,203,186,129,408
schlachten_700 (76)1.jpg,700,700,schlachten,168,156,218,426
schlachten_700 (77).jpg,700,700,schlachten,226,122,126,407
schlachten_700 (77)1.jpg,700,700,schlachten,199,107,189,443
schlachten_700 (78)1.jpg,700,700,schlachten,262,123,131,394
schlachten_700 (79).jpg,700,700,schlachten,240,101,124,457
schlachten_700 (79)1.jpg,700,700,schlachten,211,82,205,498
schlachten_700 (80).jpg,700,700,schlachten,258,113,123,339
schlachten_700 (80)1.jpg,700,700,schlachten,232,78,212,388
schlachten_700 (81).jpg,700,700,schlachten,196,75,213,396
schlachten_700 (81)1.jpg,700,700,schlachten,201,93,211,375
schlachten_700 (82).jpg,700,700,schlachten,243,148,136,370
schlachten_700 (82)1.jpg,700,700,schlachten,226,120,173,419
schlachten_700 (83).jpg,700,700,schlachten,278,60,157,430
schlachten_700 (83)1.jpg,700,700,schlachten,263,46,183,480
schlachten_700 (84).jpg,700,700,schlachten,210,10,222,559
schlachten_700 (84)1.jpg,700,700,schlachten,261,91,186,344
schlachten_700 (85).jpg,700,700,schlachten,225,210,92,316
schlachten_700 (85)1.jpg,700,700,schlachten,208,203,161,341
schlachten_700 (86)1.jpg,700,700,schlachten,239,55,195,382
schlachten_700 (87).jpg,700,700,schlachten,195,190,193,446
schlachten_700 (87)1.jpg,700,700,schlachten,186,189,164,477
schlachten_700 (88).jpg,700,700,schlachten,321,158,98,374
schlachten_700 (88)1.jpg,700,700,schlachten,261,126,197,421
schlachten_700 (89)1.jpg,700,700,schlachten,202,58,184,468
schlachten_700 (9).jpg,700,700,schlachten,306,158,120,368
schlachten_700 (90).jpg,700,700,schlachten,210,88,256,449
schlachten_700 (90)1.jpg,700,700,schlachten,262,93,152,386
schlachten_700 (91).jpg,700,700,schlachten,149,214,97,403
schlachten_700 (91)1.jpg,700,700,schlachten,146,172,153,434
schlachten_700 (93).jpg,700,700,schlachten,183,198,151,339
schlachten_700 (94).jpg,700,700,schlachten,217,138,134,337
schlachten_700 (96).jpg,700,700,schlachten,205,29,198,422
schlachten_700 (97).jpg,700,700,schlachten,200,152,101,371
schlachten_700 (99).jpg,700,700,schlachten,160,139,206,459
schlachten_700_700 (1).jpg,700,700,schlachten,220,258,96,275
schlachten_700_700 (10) - Copy.jpg,700,700,schlachten,144,143,259,524
schlachten_700_700 (10).jpg,700,700,schlachten,154,157,153,407
schlachten_700_700 (11).jpg,700,700,schlachten,166,177,214,464
schlachten_700_700 (12) - Copy.jpg,700,700,schlachten,211,184,101,425
schlachten_700_700 (13) - Copy.jpg,700,700,schlachten,169,221,216,437
schlachten_700_700 (13).jpg,700,700,schlachten,206,219,117,429
schlachten_700_700 (14).jpg,700,700,schlachten,224,196,91,446
schlachten_700_700 (15) - Copy.jpg,700,700,schlachten,203,159,115,412
schlachten_700_700 (16) - Copy.jpg,700,700,schlachten,215,155,77,358
schlachten_700_700 (16).jpg,700,700,schlachten,213,149,108,368
schlachten_700_700 (17).jpg,700,700,schlachten,187,191,94,366
schlachten_700_700 (18) - Copy.jpg,700,700,schlachten,184,192,95,366
schlachten_700_700 (18).jpg,700,700,schlachten,159,159,202,411
schlachten_700_700 (19) - Copy.jpg,700,700,schlachten,281,216,84,365
schlachten_700_700 (19).jpg,700,700,schlachten,269,223,80,363
schlachten_700_700 (2) - Copy.jpg,700,700,schlachten,238,200,100,255
schlachten_700_700 (2).jpg,700,700,schlachten,162,178,235,348
schlachten_700_700 (20) - Copy.jpg,700,700,schlachten,148,135,256,559
schlachten_700_700 (20).jpg,700,700,schlachten,202,164,135,523
schlachten_700_700 (21).jpg,700,700,schlachten,179,177,247,503
schlachten_700_700 (22) - Copy.jpg,700,700,schlachten,273,133,91,331
schlachten_700_700 (23) - Copy.jpg,700,700,schlachten,123,181,218,396
schlachten_700_700 (23).jpg,700,700,schlachten,182,193,81,325
schlachten_700_700 (24).jpg,700,700,schlachten,130,33,254,450
schlachten_700_700 (25) - Copy.jpg,700,700,schlachten,212,153,89,346
schlachten_700_700 (26) - Copy.jpg,700,700,schlachten,166,72,243,442
schlachten_700_700 (26).jpg,700,700,schlachten,195,90,111,372
schlachten_700_700 (27).jpg,700,700,schlachten,147,115,216,447
schlachten_700_700 (28) - Copy.jpg,700,700,schlachten,197,155,85,335
schlachten_700_700 (29) - Copy.jpg,700,700,schlachten,190,115,254,447
schlachten_700_700 (29).jpg,700,700,schlachten,230,135,126,387
schlachten_700_700 (3) - Copy.jpg,700,700,schlachten,205,178,87,316
schlachten_700_700 (3).jpg,700,700,schlachten,202,170,98,311
schlachten_700_700 (30).jpg,700,700,schlachten,196,138,101,362
schlachten_700_700 (31) - Copy.jpg,700,700,schlachten,212,153,101,403
schlachten_700_700 (32) - Copy.jpg,700,700,schlachten,184,114,113,418
schlachten_700_700 (32).jpg,700,700,schlachten,199,115,113,422
schlachten_700_700 (33).jpg,700,700,schlachten,220,136,109,440
schlachten_700_700 (34) - Copy.jpg,700,700,schlachten,203,167,103,431
schlachten_700_700 (34).jpg,700,700,schlachten,152,160,183,416
schlachten_700_700 (35) - Copy.jpg,700,700,schlachten,232,173,127,399
schlachten_700_700 (35).jpg,700,700,schlachten,240,173,115,383
schlachten_700_700 (36) - Copy.jpg,700,700,schlachten,221,131,210,434
schlachten_700_700 (36).jpg,700,700,schlachten,245,167,133,351
schlachten_700_700 (37).jpg,700,700,schlachten,306,94,173,429
schlachten_700_700 (38) - Copy.jpg,700,700,schlachten,335,136,110,315
schlachten_700_700 (39) - Copy.jpg,700,700,schlachten,260,99,261,535
schlachten_700_700 (39).jpg,700,700,schlachten,349,118,93,363
schlachten_700_700 (4) - Copy.jpg,700,700,schlachten,133,109,302,506
schlachten_700_700 (4).jpg,700,700,schlachten,202,193,84,362
schlachten_700_700 (40).jpg,700,700,schlachten,269,77,210,364
schlachten_700_700 (41) - Copy.jpg,700,700,schlachten,303,150,94,367
schlachten_700_700 (42) - Copy.jpg,700,700,schlachten,179,27,265,516
schlachten_700_700 (42).jpg,700,700,schlachten,186,92,160,429
schlachten_700_700 (43).jpg,700,700,schlachten,184,107,186,465
schlachten_700_700 (44) - Copy.jpg,700,700,schlachten,230,153,78,354
schlachten_700_700 (45) - Copy.jpg,700,700,schlachten,149,92,273,498
schlachten_700_700 (45).jpg,700,700,schlachten,203,198,142,387
schlachten_700_700 (46).jpg,700,700,schlachten,222,133,134,420
schlachten_700_700 (47) - Copy.jpg,700,700,schlachten,244,110,127,400
schlachten_700_700 (48) - Copy.jpg,700,700,schlachten,245,116,120,439
schlachten_700_700 (48).jpg,700,700,schlachten,243,113,126,443
schlachten_700_700 (49).jpg,700,700,schlachten,270,112,109,367
schlachten_700_700 (5).jpg,700,700,schlachten,172,142,260,440
schlachten_700_700 (50) - Copy.jpg,700,700,schlachten,236,114,124,321
schlachten_700_700 (50).jpg,700,700,schlachten,206,58,216,387
schlachten_700_700 (51) - Copy.jpg,700,700,schlachten,250,148,104,378
schlachten_700_700 (51).jpg,700,700,schlachten,249,136,111,386
schlachten_700_700 (52) - Copy.jpg,700,700,schlachten,226,14,283,509
schlachten_700_700 (52).jpg,700,700,schlachten,298,62,139,426
schlachten_700_700 (53).jpg,700,700,schlachten,230,51,238,371
schlachten_700_700 (54) - Copy.jpg,700,700,schlachten,226,201,95,304
schlachten_700_700 (55) - Copy.jpg,700,700,schlachten,215,57,220,424
schlachten_700_700 (55).jpg,700,700,schlachten,281,107,104,343
schlachten_700_700 (56).jpg,700,700,schlachten,205,207,187,430
schlachten_700_700 (57) - Copy.jpg,700,700,schlachten,303,171,109,367
schlachten_700_700 (58) - Copy.jpg,700,700,schlachten,150,72,296,564
schlachten_700_700 (58).jpg,700,700,schlachten,208,90,112,419
schlachten_700_700 (59).jpg,700,700,schlachten,250,104,194,467
schlachten_700_700 (6) - Copy.jpg,700,700,schlachten,217,200,104,327
schlachten_700_700 (60) - Copy.jpg,700,700,schlachten,162,225,93,378
schlachten_700_700 (61) - Copy.jpg,700,700,schlachten,210,110,207,448
schlachten_700_700 (61).jpg,700,700,schlachten,268,86,131,370
schlachten_700_700 (62).jpg,700,700,schlachten,206,214,105,334
schlachten_700_700 (63) - Copy.jpg,700,700,schlachten,220,126,117,360
schlachten_700_700 (64) - Copy.jpg,700,700,schlachten,179,150,112,381
schlachten_700_700 (64).jpg,700,700,schlachten,180,151,115,389
schlachten_700_700 (65).jpg,700,700,schlachten,225,23,133,398
schlachten_700_700 (66) - Copy.jpg,700,700,schlachten,208,157,101,356
schlachten_700_700 (66).jpg,700,700,schlachten,131,76,420,620
schlachten_700_700 (67) - Copy.jpg,700,700,schlachten,195,192,106,298
schlachten_700_700 (67).jpg,700,700,schlachten,206,185,93,299
schlachten_700_700 (68) - Copy.jpg,700,700,schlachten,136,96,337,571
schlachten_700_700 (68).jpg,700,700,schlachten,212,176,93,399
schlachten_700_700 (69).jpg,700,700,schlachten,221,52,252,510
schlachten_700_700 (7) - Copy.jpg,700,700,schlachten,144,142,215,432
schlachten_700_700 (7).jpg,700,700,schlachten,181,145,111,352
schlachten_700_700 (70) - Copy.jpg,700,700,schlachten,188,135,143,359
schlachten_700_700 (71) - Copy.jpg,700,700,schlachten,148,101,225,475
schlachten_700_700 (71).jpg,700,700,schlachten,196,177,82,292
schlachten_700_700 (72).jpg,700,700,schlachten,129,77,268,542
schlachten_700_700 (73) - Copy.jpg,700,700,schlachten,169,190,113,376
schlachten_700_700 (74) - Copy.jpg,700,700,schlachten,119,61,242,437
schlachten_700_700 (74).jpg,700,700,schlachten,192,88,104,361
schlachten_700_700 (75).jpg,700,700,schlachten,121,148,232,427
schlachten_700_700 (76) - Copy.jpg,700,700,schlachten,206,107,106,359
schlachten_700_700 (77) - Copy.jpg,700,700,schlachten,181,54,112,391
schlachten_700_700 (77).jpg,700,700,schlachten,174,47,129,399
schlachten_700_700 (78).jpg,700,700,schlachten,198,187,124,450
schlachten_700_700 (79) - Copy.jpg,700,700,schlachten,208,183,3,7
schlachten_700_700 (8).jpg,700,700,schlachten,159,274,273,391
schlachten_700_700 (9) - Copy.jpg,700,700,schlachten,222,264,122,354
schlachten_700_h (1) - Copy.jpg,700,700,schlachten,227,254,98,278
schlachten_700_h (1).jpg,700,700,schlachten,207,242,121,315
schlachten_700_h (10) - Copy.jpg,700,700,schlachten,171,163,135,407
schlachten_700_h (11) - Copy.jpg,700,700,schlachten,187,178,221,450
schlachten_700_h (11).jpg,700,700,schlachten,216,207,97,381
schlachten_700_h (12).jpg,700,700,schlachten,154,172,247,462
schlachten_700_h (13) - Copy.jpg,700,700,schlachten,220,227,98,421
schlachten_700_h (14) - Copy.jpg,700,700,schlachten,164,188,258,512
schlachten_700_h (14).jpg,700,700,schlachten,226,208,92,450
schlachten_700_h (15).jpg,700,700,schlachten,219,149,82,427
schlachten_700_h (16) - Copy.jpg,700,700,schlachten,216,148,105,365
schlachten_700_h (17) - Copy.jpg,700,700,schlachten,190,187,97,368
schlachten_700_h (17).jpg,700,700,schlachten,184,191,107,362
schlachten_700_h (18).jpg,700,700,schlachten,179,202,96,358
schlachten_700_h (19) - Copy.jpg,700,700,schlachten,252,213,125,359
schlachten_700_h (19).jpg,700,700,schlachten,251,206,191,402
schlachten_700_h (2).jpg,700,700,schlachten,254,220,83,221
schlachten_700_h (20) - Copy.jpg,700,700,schlachten,200,152,154,529
schlachten_700_h (20).jpg,700,700,schlachten,212,171,116,500
schlachten_700_h (21) - Copy.jpg,700,700,schlachten,106,73,374,579
schlachten_700_h (21).jpg,700,700,schlachten,224,222,99,381
schlachten_700_h (22) - Copy.jpg,700,700,schlachten,281,141,79,297
schlachten_700_h (22).jpg,700,700,schlachten,239,116,184,389
schlachten_700_h (23) - Copy.jpg,700,700,schlachten,178,191,82,311
schlachten_700_h (24) - Copy.jpg,700,700,schlachten,160,76,171,330
schlachten_700_h (24).jpg,700,700,schlachten,202,101,96,269
schlachten_700_h (25).jpg,700,700,schlachten,171,120,203,433
schlachten_700_h (26) - Copy.jpg,700,700,schlachten,203,95,108,370
schlachten_700_h (27) - Copy.jpg,700,700,schlachten,143,123,254,443
schlachten_700_h (27).jpg,700,700,schlachten,181,154,125,354
schlachten_700_h (28).jpg,700,700,schlachten,139,105,210,432
schlachten_700_h (29) - Copy.jpg,700,700,schlachten,235,147,86,377
schlachten_700_h (3) - Copy.jpg,700,700,schlachten,202,150,99,322
schlachten_700_h (3).jpg,700,700,schlachten,119,109,343,500
schlachten_700_h (30) - Copy.jpg,700,700,schlachten,150,138,189,448
schlachten_700_h (30).jpg,700,700,schlachten,198,163,103,325
schlachten_700_h (31).jpg,700,700,schlachten,208,150,88,390
schlachten_700_h (32) - Copy.jpg,700,700,schlachten,181,112,130,417
schlachten_700_h (33) - Copy.jpg,700,700,schlachten,234,147,82,417
schlachten_700_h (33).jpg,700,700,schlachten,216,136,106,438
schlachten_700_h (34).jpg,700,700,schlachten,200,153,111,453
schlachten_700_h (35) - Copy.jpg,700,700,schlachten,231,177,129,379
schlachten_700_h (35).jpg,700,700,schlachten,192,140,172,456
schlachten_700_h (36) - Copy.jpg,700,700,schlachten,273,168,88,364
schlachten_700_h (36).jpg,700,700,schlachten,266,155,92,381
schlachten_700_h (37) - Copy.jpg,700,700,schlachten,315,69,194,455
schlachten_700_h (37).jpg,700,700,schlachten,351,105,86,351
schlachten_700_h (38) - Copy.jpg,700,700,schlachten,348,149,85,291
schlachten_700_h (38).jpg,700,700,schlachten,278,106,193,292
schlachten_700_h (39) - Copy.jpg,700,700,schlachten,342,118,89,361
schlachten_700_h (4) - Copy.jpg,700,700,schlachten,190,203,109,344
schlachten_700_h (4).jpg,700,700,schlachten,198,201,92,357
schlachten_700_h (40) - Copy.jpg,700,700,schlachten,331,77,121,425
schlachten_700_h (40).jpg,700,700,schlachten,336,87,99,360
schlachten_700_h (41).jpg,700,700,schlachten,269,138,193,460
schlachten_700_h (42) - Copy.jpg,700,700,schlachten,205,96,131,407
schlachten_700_h (43) - Copy.jpg,700,700,schlachten,197,114,245,428
schlachten_700_h (43).jpg,700,700,schlachten,230,150,121,353
schlachten_700_h (44).jpg,700,700,schlachten,152,99,212,428
schlachten_700_h (45) - Copy.jpg,700,700,schlachten,203,202,118,380
schlachten_700_h (46) - Copy.jpg,700,700,schlachten,179,72,273,451
schlachten_700_h (46).jpg,700,700,schlachten,226,119,128,412
schlachten_700_h (47).jpg,700,700,schlachten,244,126,124,386
schlachten_700_h (48) - Copy.jpg,700,700,schlachten,227,119,160,476
schlachten_700_h (49) - Copy.jpg,700,700,schlachten,268,114,111,327
schlachten_700_h (49).jpg,700,700,schlachten,263,117,116,334
schlachten_700_h (5) - Copy.jpg,700,700,schlachten,139,101,298,557
schlachten_700_h (5).jpg,700,700,schlachten,190,214,133,374
schlachten_700_h (50).jpg,700,700,schlachten,240,123,107,296
schlachten_700_h (51) - Copy.jpg,700,700,schlachten,249,136,117,392
schlachten_700_h (51).jpg,700,700,schlachten,224,126,213,403
schlachten_700_h (52) - Copy.jpg,700,700,schlachten,288,63,139,423
schlachten_700_h (52).jpg,700,700,schlachten,294,66,119,407
schlachten_700_h (53) - Copy.jpg,700,700,schlachten,212,32,302,495
schlachten_700_h (53).jpg,700,700,schlachten,273,106,160,345
schlachten_700_h (54) - Copy.jpg,700,700,schlachten,234,223,85,282
schlachten_700_h (54).jpg,700,700,schlachten,159,153,238,409
schlachten_700_h (55) - Copy.jpg,700,700,schlachten,273,83,126,373
schlachten_700_h (56) - Copy.jpg,700,700,schlachten,195,214,192,429
schlachten_700_h (56).jpg,700,700,schlachten,210,221,130,431
schlachten_700_h (57).jpg,700,700,schlachten,303,75,180,543
schlachten_700_h (58) - Copy.jpg,700,700,schlachten,225,91,86,395
schlachten_700_h (59) - Copy.jpg,700,700,schlachten,254,87,182,435
schlachten_700_h (59).jpg,700,700,schlachten,270,110,115,414
schlachten_700_h (6).jpg,700,700,schlachten,216,188,155,339
schlachten_700_h (60).jpg,700,700,schlachten,104,133,285,567
schlachten_700_h (61) - Copy.jpg,700,700,schlachten,275,109,102,362
schlachten_700_h (62) - Copy.jpg,700,700,schlachten,182,148,141,464
schlachten_700_h (62).jpg,700,700,schlachten,207,214,94,290
schlachten_700_h (63).jpg,700,700,schlachten,235,128,99,357
schlachten_700_h (64) - Copy.jpg,700,700,schlachten,182,153,110,390
schlachten_700_h (65) - Copy.jpg,700,700,schlachten,241,37,94,389
schlachten_700_h (65).jpg,700,700,schlachten,226,38,130,382
schlachten_700_h (66).jpg,700,700,schlachten,219,166,80,344
schlachten_700_h (67) - Copy.jpg,700,700,schlachten,195,177,110,310
schlachten_700_h (67).jpg,700,700,schlachten,157,138,213,404
schlachten_700_h (68) - Copy.jpg,700,700,schlachten,216,181,90,371
schlachten_700_h (68).jpg,700,700,schlachten,213,172,106,379
schlachten_700_h (69) - Copy.jpg,700,700,schlachten,169,54,358,493
schlachten_700_h (69).jpg,700,700,schlachten,259,87,126,416
schlachten_700_h (7) - Copy.jpg,700,700,schlachten,173,138,126,360
schlachten_700_h (70) - Copy.jpg,700,700,schlachten,203,148,124,335
schlachten_700_h (70).jpg,700,700,schlachten,145,114,235,492
schlachten_700_h (71) - Copy.jpg,700,700,schlachten,205,187,76,274
schlachten_700_h (72) - Copy.jpg,700,700,schlachten,134,66,268,548
schlachten_700_h (72).jpg,700,700,schlachten,159,86,125,461
schlachten_700_h (73).jpg,700,700,schlachten,109,153,246,424
schlachten_700_h (74) - Copy.jpg,700,700,schlachten,201,94,85,348
schlachten_700_h (75) - Copy.jpg,700,700,schlachten,135,119,216,402
schlachten_700_h (75).jpg,700,700,schlachten,174,171,119,366
schlachten_700_h (76).jpg,700,700,schlachten,154,72,241,541
schlachten_700_h (77) - Copy.jpg,700,700,schlachten,184,37,107,401
schlachten_700_h (78) - Copy.jpg,700,700,schlachten,164,147,243,509
schlachten_700_h (78).jpg,700,700,schlachten,200,188,111,443
schlachten_700_h (79).jpg,700,700,schlachten,208,187,138,435
schlachten_700_h (8) - Copy.jpg,700,700,schlachten,179,238,228,410
schlachten_700_h (8).jpg,700,700,schlachten,235,264,96,334
schlachten_700_h (9).jpg,700,700,schlachten,207,240,190,460
schlaten_400 (1).jpg,400,400,schlachten,116,134,81,178
schlaten_400 (10).jpg,400,400,schlachten,117,89,85,293
